store_id,item_id,candidate_model,backtest_mae,backtest_rmse,backtest_bias,backtest_wape_percent,model_priority
CA_1,FOODS_3_021,last_value_naive,1.3125,1.8540496217739157,-0.13392857142857142,94.83870967741936,1
CA_1,FOODS_3_021,zero_forecast,1.3839285714285714,2.277608394786075,-1.3839285714285714,100.0,0
CA_1,FOODS_3_021,mean_28_days,1.4413265306122447,1.8823834218720628,-0.04464285714285711,104.14746543778801,4
CA_1,FOODS_3_021,weekly_seasonal_naive,1.6160714285714286,2.1978073488950627,-0.3125,116.77419354838709,2
CA_1,FOODS_3_022,zero_forecast,0.38392857142857145,0.75,-0.38392857142857145,100.0,0
CA_1,FOODS_3_022,mean_7_days,0.4630102040816327,0.6971150462836834,-0.16964285714285715,120.59800664451828,3
CA_1,FOODS_3_022,weekly_seasonal_naive,0.4732142857142857,0.8183170883849714,-0.16964285714285715,123.25581395348837,2
CA_1,FOODS_3_022,mean_28_days,0.5433673469387755,0.6455795529473293,0.03571428571428576,141.52823920265783,4
CA_1,FOODS_3_022,last_value_naive,0.6875,1.0815002806947658,0.11607142857142858,179.06976744186048,1
CA_1,FOODS_3_023,mean_28_days,1.2040816326530612,1.5089021553055435,-0.062499999999999965,67.76740847092606,4
CA_1,FOODS_3_023,mean_7_days,1.3252551020408165,1.6268631391329105,0.36607142857142855,74.58722182340274,3
CA_1,FOODS_3_023,last_value_naive,1.4910714285714286,1.8588590970961578,0.9732142857142857,83.91959798994975,1
CA_1,FOODS_3_023,weekly_seasonal_naive,1.6160714285714286,2.308756622699141,0.36607142857142855,90.95477386934674,2
CA_1,FOODS_3_023,zero_forecast,1.7767857142857142,2.328012641104609,-1.7767857142857142,100.0,0
CA_1,FOODS_3_024,mean_7_days,2.3647959183673466,2.762263933952787,0.8035714285714286,85.43778801843317,3
CA_1,FOODS_3_024,weekly_seasonal_naive,2.625,3.4486022013066604,0.8035714285714286,94.83870967741936,2
CA_1,FOODS_3_024,mean_28_days,2.638392857142857,3.178019615022756,0.11607142857142862,95.3225806451613,4
CA_1,FOODS_3_024,zero_forecast,2.767857142857143,3.9955332202705702,-2.767857142857143,100.0,0
CA_1,FOODS_3_024,last_value_naive,3.2857142857142856,4.131758532565592,2.732142857142857,118.70967741935483,1
CA_1,FOODS_3_025,zero_forecast,0.5446428571428571,1.2283845372799884,-0.5446428571428571,100.0,0
CA_1,FOODS_3_025,last_value_naive,0.5446428571428571,1.2283845372799884,-0.5446428571428571,100.0,1
CA_1,FOODS_3_025,mean_7_days,0.6058673469387755,1.190416665178497,-0.33035714285714285,111.24121779859486,3
CA_1,FOODS_3_025,mean_28_days,0.625,1.1054133957530115,-0.22321428571428573,114.75409836065573,4
CA_1,FOODS_3_025,weekly_seasonal_naive,0.6875,1.3919410907075054,-0.33035714285714285,126.22950819672131,2
CA_1,FOODS_3_026,mean_28_days,1.6409438775510203,2.0595410128651164,-0.2946428571428571,76.89778840406454,4
CA_1,FOODS_3_026,mean_7_days,1.781887755102041,2.3082040902937897,-0.6696428571428571,83.5026897788404,3
CA_1,FOODS_3_026,zero_forecast,2.1339285714285716,2.9413917988404252,-2.1339285714285716,100.0,0
CA_1,FOODS_3_026,weekly_seasonal_naive,2.2589285714285716,2.9078096813335534,-0.6696428571428571,105.85774058577407,2
CA_1,FOODS_3_026,last_value_naive,2.2767857142857144,2.889327652882983,-0.38392857142857145,106.69456066945607,1
CA_1,FOODS_3_027,zero_forecast,0.6071428571428571,1.026436275942851,-0.6071428571428571,100.0,0
